Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
hash_tree_balls	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
headers_commission_contributions	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	4	4	4	1	0	0	0	0		20	0	20
headers_commission_outputs	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
inputs	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	15	15	15	1	0	0	0	0		20	0	20
joints	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
known_bad_joints	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	1	1	0.08	0.08	1	20	1	21
messages	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	8	8	8	1	1	1	0.08	0.08	1	20	1	21
my_addresses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	6	6	6	1	1	1	0.08	0.08	1	20	1	21
my_witnesses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	1	1	1	1	0	0	0	0		20	0	20
original_addresses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
outbox	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	1	1	0.08	0.08	1	20	1	21
outputs	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	12	12	12	1	0	0	0	0		20	0	20
paid_witness_events	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
pairing_secrets	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	4	4	4	1	0	0	0	0		20	0	20
parenthoods	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	2	2	2	1	0	0	0	0		20	0	20
peer_addresses	9	3	-	11	2019-02-21 16:04:43	2019-04-28 21:29:34	1	1	66	5	5	5	1	1	1	0.11	0.11	1	20	1	21
peer_events	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
peer_host_urls	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
peer_hosts	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
peers	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
pending_shared_address_signing_paths	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	8	8	8	1	1	1	0.08	0.08	1	20	1	21
pending_shared_addresses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	1	1	0.08	0.08	1	20	1	21
poll_choices	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	1	1	0.08	0.08	1	20	1	21
polls	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
private_profile_fields	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
private_profiles	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	7	7	7	1	1	1	0.08	0.08	1	20	1	21
prosaic_contracts	9	3	-	11	2019-02-21 16:04:43	2019-04-28 21:29:34	1	1	66	8	8	8	1	0	0	0	0		20	0	20
push_registrations	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
sent_mnemonics	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
shared_address_signing_paths	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	7	7	7	1	0	0	0	0		20	0	20
shared_addresses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	1	1	0.08	0.08	1	20	1	21
skiplist_units	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	2	2	2	1	0	0	0	0		20	0	20
spend_proofs	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
unhandled_joints	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	4	4	4	1	0	0	0	0		20	0	20
unhandled_private_payments	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	7	7	7	1	0	0	0	0		20	0	20
unit_authors	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	4	4	4	1	0	0	0	0		20	0	20
unit_witnesses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	2	2	2	1	0	0	0	0		20	0	20
units	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	18	19	18.08	1.06	1	1	0.08	0.08	1	20	1	21
votes	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	4	4	4	1	1	1	0.08	0.08	1	20	1	21
wallet_signing_paths	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
wallets	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	6	6	6	1	1	1	0.08	0.08	1	20	1	21
watched_light_addresses	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
watched_light_units	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
witness_list_hashes	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	3	3	3	1	0	0	0	0		20	0	20
witnessing_outputs	12	0	-	11	2019-01-01 23:17:56	2019-04-28 21:29:34	0	1	116	5	5	5	1	0	0	0	0		20	0	20
