Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
share_sites_translation	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	5	5	5	1	0	0	0	0		20	0	20
share_tags	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	2	2	2	1	2	1	0.07	0.03	2	20	1	21
share_tags_translation	16	13	-	28	2014-01-30 12:16:10	2016-05-05 10:59:17	1	4	825	3	3	3	1	0	0	0	0		20	0	20
share_textblocks	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	3	3	3	1	0	0	0	0		20	0	20
share_textblocks_translation	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	3	3	3	1	0	0	0	0		20	0	20
share_uploads	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	19	22	20.66	1.16	4	2	0.14	0.07	2	20	1	21
share_uploads_tags	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	2	2	2	1	0	0	0	0		20	0	20
share_widgets	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	4	4	4	1	0	0	0	0		20	0	20
test_feed	26	3	-	28	2013-04-19 15:13:47	2016-05-05 10:59:17	1	4	1111	2	2	2	1	0	0	0	0		20	0	20
user_ban_ips	11	0	11	11	2013-04-05 19:11:48	2013-09-18 11:35:27	0	1	165	3	3	3	1	0	0	0	0		10	0	10
user_fb_storage	11	0	11	11	2013-04-05 19:11:48	2013-09-18 11:35:27	0	1	165	2	2	2	1	0	0	0	0		10	0	10
user_group_rights	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	3	3	3	1	0	0	0	0		20	0	20
user_groups	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	4	4	4	1	1	1	0.03	0.03	1	20	1	21
user_user_groups	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	2	2	2	1	0	0	0	0		20	0	20
user_users	29	0	-	28	2013-04-05 19:11:48	2016-05-05 10:59:17	0	4	1125	14	12	12.97	0.86	4	4	0.14	0.14	1	20	1	21
user_users_ban	11	0	11	11	2013-04-05 19:11:48	2013-09-18 11:35:27	0	1	165	2	2	2	1	0	0	0	0		10	0	10
