Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
item_attr_datetime	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_attr_double	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_attr_enum	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	5	5	5	1	0	0	0	0		20	0	20
item_attr_int	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_attr_varchar	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_clusters	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_clusters_new	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_counts	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_demo	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_bigint	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_boolean	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_datetime	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_double	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_enum	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_int	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_text	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_map_varchar	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
item_map_varchar_locale	1	1	-	1	2016-02-26 14:46:20	2016-02-26 14:46:20	1	1	0	5	5	5	1	0	0	0	0		20	0	20
item_similarity	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_similarity_new	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
item_type	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
items	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	10	10	10	1	0	0	0	0		20	0	20
items_popular	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	2	2	2	1	0	0	0	0		20	0	20
items_popular_new	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	2	2	2	1	0	0	0	0		20	0	20
items_recent_popularity	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
items_recent_popularity_new	1	1	-	1	2016-02-26 14:46:20	2016-02-26 14:46:20	1	1	0	4	4	4	1	0	0	0	0		20	0	20
user_attr	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	5	5	5	1	0	0	0	0		20	0	20
user_attr_bigint	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_boolean	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_datetime	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_double	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_enum	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_int	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_attr_varchar	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_clusters	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_clusters_new	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_clusters_transient	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_dim	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_dim_new	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_interaction	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	7	7	7	1	0	0	0	0		20	0	20
user_map_bigint	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_boolean	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_datetime	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_double	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_enum	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_int	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_text	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_map_varchar	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_similarity	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
user_tag	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	3	3	3	1	0	0	0	0		20	0	20
user_user_avg	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
users	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	10	10	10	1	0	0	0	0		20	0	20
version	2	0	-	1	2015-04-01 08:59:06	2016-02-26 14:46:20	0	1	331	4	4	4	1	0	0	0	0		20	0	20
