Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
#__finder_links_termsf	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	3	3	3	1	0	0	0	0		10	0	10
#__finder_taxonomy	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	6	6	6	1	0	0	0	0		10	0	10
#__finder_taxonomy_map	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	2	2	2	1	0	0	0	0		10	0	10
#__finder_terms	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	9	9	9	1	0	0	0	0		10	0	10
#__finder_terms_common	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	2	2	2	1	0	0	0	0		10	0	10
#__finder_tokens	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	7	7	7	1	0	0	0	0		10	0	10
#__finder_tokens_aggregate	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	11	11	11	1	0	0	0	0		10	0	10
#__finder_types	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	3	3	3	1	0	0	0	0		10	0	10
#__languages	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	13	13	13	1	0	0	0	0		10	0	10
#__menu	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	26	26	26	1	0	0	0	0		10	0	10
#__menu_types	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	4	4	4	1	0	0	0	0		10	0	10
#__modules	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	19	19	19	1	0	0	0	0		10	0	10
#__modules_menu	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	2	2	2	1	0	0	0	0		10	0	10
#__schemas	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	2	2	2	1	0	0	0	0		10	0	10
#__session	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	7	7	7	1	0	0	0	0		10	0	10
#__tags	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	32	32	32	1	0	0	0	0		10	0	10
#__template_styles	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	6	6	6	1	0	0	0	0		10	0	10
#__ucm_base	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	4	4	4	1	0	0	0	0		10	0	10
#__ucm_content	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	34	34	34	1	0	0	0	0		10	0	10
#__ucm_history	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	11	11	11	1	0	0	0	0		10	0	10
#__user_keys	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	7	7	7	1	0	0	0	0		10	0	10
#__user_profiles	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	4	4	4	1	0	0	0	0		10	0	10
#__user_usergroup_map	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	3	3	3	1	0	0	0	0		10	0	10
#__usergroups	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	6	6	6	1	0	0	0	0		10	0	10
#__users	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	15	15	15	1	0	0	0	0		10	0	10
#__viewlevels	1	0	0	0	2015-05-31 20:42:27	2015-05-31 20:42:27	0	0	0	5	5	5	1	0	0	0	0		10	0	10
assets	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	9	9	9	1	0	0	0	0		20	0	20
associations	11	1	11	11	2015-05-31 21:04:01	2015-07-10 16:45:34	1	1	39	4	4	4	1	0	0	0	0		10	0	10
categories	6	1	6	6	2015-05-31 21:04:01	2015-07-06 21:18:25	1	1	36	29	29	29	1	0	0	0	0		10	0	10
content	5	1	5	5	2015-05-31 21:04:01	2015-07-05 14:36:20	1	1	34	32	32	32	1	0	0	0	0		10	0	10
content_frontpage	5	1	5	5	2015-05-31 21:04:01	2015-07-05 14:36:20	1	1	34	2	2	2	1	0	0	0	0		10	0	10
content_types	5	1	5	5	2015-05-31 21:04:01	2015-07-05 14:36:20	1	1	34	9	9	9	1	0	0	0	0		10	0	10
contentitem_tag_map	3	1	3	3	2015-05-31 21:04:01	2015-07-03 20:16:47	1	1	32	7	7	7	1	0	0	0	0		10	0	10
extensions	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	17	17	17	1	0	0	0	0		20	0	20
finder_filters	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	14	14	14	1	0	0	0	0		10	0	10
finder_links	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	19	19	19	1	0	0	0	0		10	0	10
finder_links_terms0	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms1	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms2	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms3	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms4	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms5	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms6	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms7	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms8	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_terms9	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termsa	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termsb	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termsc	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termsd	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termse	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_links_termsf	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
finder_taxonomy	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	6	6	6	1	0	0	0	0		10	0	10
finder_taxonomy_map	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	2	2	2	1	0	0	0	0		10	0	10
finder_terms	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	9	9	9	1	0	0	0	0		10	0	10
finder_terms_common	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	2	2	2	1	0	0	0	0		10	0	10
finder_tokens	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	7	7	7	1	0	0	0	0		10	0	10
finder_tokens_aggregate	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	11	11	11	1	0	0	0	0		10	0	10
finder_types	1	1	1	1	2015-05-31 21:04:01	2015-05-31 21:04:01	1	1	0	3	3	3	1	0	0	0	0		10	0	10
langauges_associations	1	12	12	12	2015-07-10 20:56:27	2015-07-10 20:56:27	1	1	0	4	4	4	1	0	0	0	0		10	0	10
languages	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	13	15	13.35	1.15	2	1	0.12	0.06	2	20	1	21
languages_associations	5	13	-	17	2015-11-09 12:37:20	2017-04-19 21:29:30	1	2	527	4	4	4	1	0	0	0	0		20	0	20
menu	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	26	26	25.94	1	4	2	0.24	0.12	2	20	1	21
menu_types	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	4	5	4.18	1.25	1	1	0.06	0.06	1	20	1	21
migrations	2	14	-	17	2016-03-03 16:22:04	2017-04-19 21:29:30	1	2	412	3	3	3	1	0	0	0	0		20	0	20
modules	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	19	19	19	1	0	0	0	0		20	0	20
modules_menu	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	2	2	2	1	0	0	0	0		20	0	20
schemas	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	2	2	2	1	0	0	0	0		20	0	20
session	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	7	7	7	1	0	0	0	0		10	0	10
tags	2	1	2	2	2015-05-31 21:04:01	2015-06-30 22:43:18	1	1	30	32	32	32	1	0	0	0	0		10	0	10
template_styles	9	1	9	9	2015-05-31 21:04:01	2015-07-10 01:35:23	1	1	39	6	6	6	1	0	0	0	0		10	0	10
templates	8	10	-	17	2015-07-10 01:43:10	2017-04-19 21:29:30	1	2	649	6	6	6	1	0	0	0	0		20	0	20
ucm_base	5	1	5	5	2015-05-31 21:04:01	2015-07-05 14:36:20	1	1	34	4	4	4	1	0	0	0	0		10	0	10
ucm_content	5	1	5	5	2015-05-31 21:04:01	2015-07-05 14:36:20	1	1	34	34	34	34	1	0	0	0	0		10	0	10
ucm_history	4	1	4	4	2015-05-31 21:04:01	2015-07-04 01:12:50	1	1	33	11	11	11	1	0	0	0	0		10	0	10
user_keys	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	7	7	7	1	0	0	0	0		10	0	10
user_profiles	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	4	4	4	1	0	0	0	0		10	0	10
user_usergroup_map	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	3	3	3	1	0	0	0	0		10	0	10
usergroups	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	6	6	6	1	0	0	0	0		10	0	10
users	17	1	-	17	2015-05-31 21:04:01	2017-04-19 21:29:30	1	2	689	15	15	15	1	1	1	0.06	0.06	1	20	1	21
users_groups	10	8	-	17	2015-07-10 01:29:41	2017-04-19 21:29:30	1	2	649	6	6	6	1	0	0	0	0		20	0	20
users_groups_users	10	8	-	17	2015-07-10 01:29:41	2017-04-19 21:29:30	1	2	649	3	3	3	1	0	0	0	0		20	0	20
users_keys	10	8	-	17	2015-07-10 01:29:41	2017-04-19 21:29:30	1	2	649	7	7	7	1	2	1	0.2	0.1	2	20	1	21
users_profiles	10	8	-	17	2015-07-10 01:29:41	2017-04-19 21:29:30	1	2	649	4	4	4	1	0	0	0	0		20	0	20
users_roles	10	8	-	17	2015-07-10 01:29:41	2017-04-19 21:29:30	1	2	649	5	5	5	1	0	0	0	0		20	0	20
users_session	3	8	10	10	2015-07-10 01:29:41	2015-07-10 01:43:10	1	1	0	7	7	7	1	0	0	0	0		10	0	10
users_sessions	7	11	-	17	2015-07-10 16:45:34	2017-04-19 21:29:30	1	2	649	7	7	7	1	1	1	0.14	0.14	1	20	1	21
viewlevels	7	1	7	7	2015-05-31 21:04:01	2015-07-08 01:39:26	1	1	37	5	5	5	1	0	0	0	0		10	0	10
