mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
51	2013-05	1	112	717	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
52	2013-06	9	113	725	1	0	6	0	2	0	0	0	1	8	8	0	0	8	0	8	0	0.0	0.0	0	2	1.0	0.22	8	2	0.22
53	2013-07	4	114	731	1	0	5	0	4	3	0	0	1	6	9	3	0	9	3	12	0	0.0	0.0	0	3	1.0	0.75	12	3	0.75
54	2013-08	1	114	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
55	2013-09	2	114	738	0	0	0	0	7	0	0	0	0	7	7	0	0	7	0	7	0	0.0	0.0	0	2	1.0	1.0	7	2	1.0
56	2013-10	5	113	735	2	3	8	10	2	3	1	0	-1	-3	10	13	1	10	14	24	0	0.0	0.0	0	5	1.0	1.0	24	5	1.0
57	2013-11	11	111	728	1	3	5	21	13	4	2	0	-2	-7	18	25	2	18	27	45	1	0.12	0.09	20	7	0.88	0.64	25	8	0.73
58	2013-12	10	116	765	10	5	86	43	1	7	0	0	5	37	87	50	0	87	50	137	3	0.6	0.3	129	2	0.4	0.2	8	5	0.5
59	2014-01	1	116	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
60	2014-02	11	117	770	1	0	4	0	1	0	0	0	1	5	5	0	0	5	0	5	0	0.0	0.0	0	2	1.0	0.18	5	2	0.18
61	2014-03	6	118	775	2	1	12	4	2	5	0	3	1	5	14	9	3	14	12	26	0	0.0	0.0	0	5	1.0	0.83	26	5	0.83
62	2014-04	4	118	774	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	0.0	0.0	0	1	1.0	0.25	1	1	0.25
63	2014-05	6	119	780	1	0	6	0	4	4	1	0	1	6	10	4	1	10	5	15	0	0.0	0.0	0	4	1.0	0.67	15	4	0.67
64	2014-06	5	119	783	0	0	0	0	7	4	1	0	0	3	7	4	1	7	5	12	0	0.0	0.0	0	4	1.0	0.8	12	4	0.8
65	2014-07	13	120	788	1	0	4	0	2	1	2	0	1	5	6	1	2	6	3	9	0	0.0	0.0	0	5	1.0	0.38	9	5	0.38
66	2014-08	20	120	788	5	5	30	30	10	10	2	2	0	0	40	40	4	40	44	84	1	0.09999999999999998	0.05	44	9	0.9	0.45	40	10	0.5
67	2014-09	17	121	795	2	1	10	3	6	6	1	0	1	7	16	9	1	16	10	26	0	0.0	0.0	0	8	1.0	0.47	26	8	0.47
68	2014-10	16	123	807	2	0	12	0	2	2	1	0	2	12	14	2	1	14	3	17	0	0.0	0.0	0	4	1.0	0.25	17	4	0.25
69	2014-11	11	124	811	1	0	4	0	3	3	0	0	1	4	7	3	0	7	3	10	0	0.0	0.0	0	2	1.0	0.18	10	2	0.18
70	2014-12	3	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
71	2015-01	0	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
72	2015-02	1	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
73	2015-03	0	124	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
74	2015-04	4	123	758	0	1	0	53	0	0	1	0	-1	-53	0	53	1	0	54	54	1	0.5	0.25	53	1	0.5	0.25	1	2	0.5
75	2015-05	3	123	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
76	2015-06	2	123	759	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	0	0.0	0.0	0	1	1.0	0.5	2	1	0.5
77	2015-07	8	125	767	2	0	11	0	2	5	1	0	2	8	13	5	1	13	6	19	0	0.0	0.0	0	5	1.0	0.63	19	5	0.63
78	2015-08	9	124	765	0	1	0	2	0	0	0	0	-1	-2	0	2	0	0	2	2	0	0.0	0.0	0	1	1.0	0.11	2	1	0.11
79	2015-09	7	126	776	2	0	12	0	0	1	0	0	2	11	12	1	0	12	1	13	0	0.0	0.0	0	3	1.0	0.43	13	3	0.43
80	2015-10	7	126	776	0	0	0	0	2	2	0	0	0	0	2	2	0	2	2	4	0	0.0	0.0	0	1	1.0	0.14	4	1	0.14
81	2015-11	2	126	777	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	0.5	1	1	0.5
82	2015-12	7	126	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
83	2016-01	17	126	777	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	0.0	0.0	0	2	1.0	0.12	2	2	0.12
84	2016-02	1	126	778	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	1.0	1	1	1.0
85	2016-03	7	126	782	1	1	5	4	4	1	0	0	0	4	9	5	0	9	5	14	0	0.0	0.0	0	5	1.0	0.71	14	5	0.71
86	2016-04	2	126	782	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	0.0	0.0	0	2	1.0	1.0	2	2	1.0
87	2016-05	3	129	797	3	0	13	0	2	0	0	0	3	15	15	0	0	15	0	15	0	0.0	0.0	0	2	1.0	0.67	15	2	0.67
88	2016-06	19	131	815	3	1	21	5	2	0	12	0	2	18	23	5	12	23	17	40	0	0.0	0.0	0	7	1.0	0.37	40	7	0.37
89	2016-07	15	132	821	7	6	31	26	2	1	2	1	1	6	33	27	3	33	30	63	0	0.0	0.0	0	10	1.0	0.67	63	10	0.67
90	2016-08	1	134	829	2	0	8	0	0	0	0	0	2	8	8	0	0	8	0	8	0	0.0	0.0	0	1	1.0	1.0	8	1	1.0
91	2016-09	1	131	815	0	3	0	12	0	2	2	0	-3	-14	0	14	2	0	16	16	1	1.0	1.0	16	0	0.0	0.0	0	1	1.0
92	2016-10	0	131	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
93	2016-11	1	134	829	3	0	12	0	2	0	1	0	3	14	14	0	1	14	1	15	1	1.0	1.0	15	0	0.0	0.0	0	1	1.0
94	2016-12	0	134	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
95	2017-01	9	135	833	1	0	3	0	2	1	0	0	1	4	5	1	0	5	1	6	0	0.0	0.0	0	3	1.0	0.33	6	3	0.33
96	2017-02	6	132	801	1	4	16	49	1	0	1	0	-3	-32	17	49	1	17	50	67	1	0.5	0.17	65	1	0.5	0.17	2	2	0.33
97	2017-03	6	132	800	0	0	0	0	5	6	4	0	0	-1	5	6	4	5	10	15	0	0.0	0.0	0	5	1.0	0.83	15	5	0.83
98	2017-04	19	130	785	4	6	14	28	4	5	1	0	-2	-15	18	33	1	18	34	52	0	0.0	0.0	0	9	1.0	0.47	52	9	0.47
99	2017-05	10	130	785	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	7	0	0.0	0.0	0	7	1.0	0.7	7	7	0.7
100	2017-06	15	131	790	2	1	8	3	0	0	1	0	1	5	8	3	1	8	4	12	0	0.0	0.0	0	3	1.0	0.2	12	3	0.2
101	2017-07	7	132	798	1	0	8	0	0	0	6	0	1	8	8	0	6	8	6	14	0	0.0	0.0	0	3	1.0	0.43	14	3	0.43
102	2017-08	2	132	799	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0.0	0.0	0	1	1.0	0.5	1	1	0.5
103	2017-09	10	135	818	4	1	22	5	7	5	60	0	3	19	29	10	60	29	70	99	1	0.12	0.1	59	7	0.88	0.7	40	8	0.8
104	2017-10	6	135	819	0	0	0	0	1	0	64	0	0	1	1	0	64	1	64	65	1	0.32999999999999996	0.17	61	2	0.67	0.33	4	3	0.5
