Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
information	17	0	16	16	2009-02-11 17:25:48	2009-05-07 21:03:34	0	1	85	2	2	2	1	0	0	0	0		10	0	10
information_description	17	0	16	16	2009-02-11 17:25:48	2009-05-07 21:03:34	0	1	85	4	4	4	1	0	0	0	0		10	0	10
language	17	0	16	16	2009-02-11 17:25:48	2009-05-07 21:03:34	0	1	85	9	9	9	1	0	0	0	0		10	0	10
manufacturer	17	0	16	16	2009-02-11 17:25:48	2009-05-07 21:03:34	0	1	85	4	4	4	1	2	1	0.12	0.06	2	10	1	11
newsletter	1	0	0	0	2009-02-11 17:25:48	2009-02-11 17:25:48	0	0	0	5	5	5	1	0	0	0	0		10	0	10
oc2_setting	1	249	249	249	2014-08-07 13:24:06	2014-08-07 13:24:06	6	6	0	6	6	6	1	0	0	0	0		10	0	10
oc_address	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	11	12	11.96	1.09	7	5	0.01	0.01	1.4	20	1	21
oc_affiliate	404	35	438	438	2011-04-27 15:04:46	2017-02-06 07:40:42	3	8	2111	30	31	30.93	1.03	5	4	0.01	0.01	1.25	10	1	11
oc_affiliate_activity	263	176	438	438	2013-11-13 12:52:10	2017-02-06 07:40:42	5	8	1180	5	6	5.99	1.2	6	3	0.02	0.01	2	10	1	11
oc_affiliate_login	155	284	438	438	2014-10-16 17:18:15	2017-02-06 07:40:42	6	8	843	6	6	6	1	0	0	0	0		10	0	10
oc_affiliate_transaction	404	35	438	438	2011-04-27 15:04:46	2017-02-06 07:40:42	3	8	2111	6	6	6	1	3	3	0.01	0.01	1	10	1	11
oc_api	296	220	-	515	2014-05-18 05:55:35	2017-10-18 15:50:52	6	9	1249	6	6	6.29	1	23	12	0.08	0.04	1.92	20	1	21
oc_api_ip	196	320	-	515	2015-07-08 11:45:15	2017-10-18 15:50:52	7	9	833	3	3	3	1	0	0	0	0		20	0	20
oc_api_session	195	321	-	515	2015-07-09 17:02:12	2017-10-18 15:50:52	7	9	831	8	6	7.27	0.75	13	6	0.07	0.03	2.17	20	1	21
oc_attribute	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_attribute_description	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_attribute_group	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	2	2	2	1	0	0	0	0		20	0	20
oc_attribute_group_description	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_banner	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	1	1	0	0	1	20	1	21
oc_banner_image	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	7	5.33	1.75	3	2	0.01	0	1.5	20	1	21
oc_banner_image_description	343	35	377	377	2011-04-27 15:04:46	2016-03-11 11:23:48	3	8	1779	4	4	4	1	0	0	0	0		10	0	10
oc_cart	179	337	-	515	2015-09-15 08:50:04	2017-10-18 15:50:52	7	9	764	9	9	8.62	1	4	4	0.02	0.02	1	20	1	21
oc_category	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	7	9	8.98	1.29	15	8	0.03	0.02	1.88	20	1	21
oc_category_description	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	7	6.69	1.4	6	4	0.01	0.01	1.5	20	1	21
oc_category_filter	399	117	-	515	2013-01-19 15:04:34	2017-10-18 15:50:52	4	9	1733	2	2	2	1	0	0	0	0		20	0	20
oc_category_path	425	91	-	515	2012-12-02 09:12:24	2017-10-18 15:50:52	4	9	1781	3	3	3	1	2	1	0	0	2	20	1	21
oc_category_to_layout	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_category_to_store	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	2	2	1	0	0	0	0		20	0	20
oc_country	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	7	6.97	1.4	5	4	0.01	0.01	1.25	20	1	21
oc_coupon	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	12	14	13.97	1.17	11	7	0.02	0.01	1.57	20	1	21
oc_coupon_category	431	85	-	515	2012-09-20 10:37:30	2017-10-18 15:50:52	4	9	1854	2	2	2	1	0	0	0	0		20	0	20
oc_coupon_description	13	17	34	34	2009-06-19 02:04:44	2011-04-27 04:59:37	1	3	677	4	4	4	1	0	0	0	0		10	0	10
oc_coupon_history	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	6	6	6	1	4	4	0.01	0.01	1	20	1	21
oc_coupon_product	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	3	3	1	0	0	0	0		20	0	20
oc_cron	20	496	-	515	2017-07-28 14:38:24	2017-10-18 15:50:52	9	9	82	8	7	7.2	0.88	5	3	0.25	0.15	1.67	20	1	21
oc_crowdin	28	420	448	448	2016-07-26 18:22:16	2017-04-07 10:19:34	8	9	254	5	4	4.04	0.8	2	1	0.07	0.04	2	10	1	11
oc_currency	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	9	9	9	1	4	4	0.01	0.01	1	20	1	21
oc_custom_field	414	102	-	515	2012-12-15 16:40:26	2017-10-18 15:50:52	4	9	1767	6	7	6.5	1.17	13	11	0.03	0.03	1.18	20	1	21
oc_custom_field_customer_group	398	118	-	515	2013-01-24 10:03:59	2017-10-18 15:50:52	4	9	1728	3	3	3.07	1	2	2	0.01	0.01	1	20	1	21
oc_custom_field_description	414	102	-	515	2012-12-15 16:40:26	2017-10-18 15:50:52	4	9	1767	3	3	3	1	0	0	0	0		20	0	20
oc_custom_field_location	11	197	207	207	2014-02-05 10:55:26	2014-02-28 16:41:17	5	6	23	4	4	4	1	0	0	0	0		10	0	10
oc_custom_field_to_customer_group	69	102	170	170	2012-12-15 16:40:26	2013-10-07 00:58:36	4	5	295	2	2	2	1	0	0	0	0		10	0	10
oc_custom_field_value	414	102	-	515	2012-12-15 16:40:26	2017-10-18 15:50:52	4	9	1767	3	3	3	1	0	0	0	0		20	0	20
oc_custom_field_value_description	414	102	-	515	2012-12-15 16:40:26	2017-10-18 15:50:52	4	9	1767	4	4	4	1	0	0	0	0		20	0	20
oc_customer	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	13	22	20.44	1.69	23	20	0.05	0.04	1.15	20	1	21
oc_customer_activity	351	165	-	515	2013-07-08 04:05:01	2017-10-18 15:50:52	5	9	1563	5	6	5.96	1.2	10	6	0.03	0.02	1.67	20	1	21
oc_customer_affiliate	77	439	-	515	2017-02-26 14:21:20	2017-10-18 15:50:52	9	9	234	16	17	16.99	1.06	3	3	0.04	0.04	1	20	1	21
oc_customer_affiliate_report	11	505	-	515	2017-09-23 04:39:35	2017-10-18 15:50:52	9	9	25	5	6	5.73	1.2	2	2	0.18	0.18	1	20	1	21
oc_customer_approval	56	460	-	515	2017-04-24 15:00:00	2017-10-18 15:50:52	9	9	177	4	4	4	1	2	2	0.04	0.04	1	20	1	21
oc_customer_ban_ip	220	107	326	326	2012-12-26 10:11:57	2015-07-29 16:27:34	4	7	945	2	2	2	1	0	0	0	0		10	0	10
oc_customer_field	76	102	177	177	2012-12-15 16:40:26	2013-11-18 06:18:24	4	5	337	6	7	6.09	1.17	2	2	0.03	0.03	1	10	1	11
oc_customer_group	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	3	3.42	1.5	11	2	0.02	0	5.5	20	1	21
oc_customer_group_description	458	58	-	515	2012-06-22 16:10:50	2017-10-18 15:50:52	4	9	1943	4	4	4	1	1	1	0	0	1	20	1	21
oc_customer_history	415	101	-	515	2012-12-15 04:14:16	2017-10-18 15:50:52	4	9	1768	4	4	4	1	3	3	0.01	0.01	1	20	1	21
oc_customer_ip	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	6	4.03	1.5	5	4	0.01	0.01	1.25	20	1	21
oc_customer_ip_blacklist	49	58	106	106	2012-06-22 16:10:50	2012-12-23 12:29:21	4	4	183	2	2	2	1	1	1	0.02	0.02	1	10	1	11
oc_customer_login	232	284	-	515	2014-10-16 17:18:15	2017-10-18 15:50:52	6	9	1097	6	6	6	1	4	2	0.02	0.01	2	20	1	21
oc_customer_online	458	58	-	515	2012-06-22 16:10:50	2017-10-18 15:50:52	4	9	1943	5	5	5	1	5	4	0.01	0.01	1.25	20	1	21
oc_customer_reward	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	6	6	6	1	3	3	0.01	0.01	1	20	1	21
oc_customer_search	112	404	-	515	2016-06-23 18:06:23	2017-10-18 15:50:52	8	9	481	11	11	11	1	2	2	0.02	0.02	1	20	1	21
oc_customer_transaction	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	6	6	6	1	5	5	0.01	0.01	1	20	1	21
oc_customer_wishlist	175	341	-	515	2015-09-19 07:33:47	2017-10-18 15:50:52	7	9	760	3	3	3	1	2	2	0.01	0.01	1	20	1	21
oc_download	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	4	4.39	0.8	4	4	0.01	0.01	1	20	1	21
oc_download_description	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	3	3	1	0	0	0	0		20	0	20
oc_download_report	10	506	-	515	2017-09-23 08:21:54	2017-10-18 15:50:52	9	9	25	5	6	5.8	1.2	3	3	0.3	0.3	1	20	1	21
oc_event	281	235	-	515	2014-07-15 14:58:14	2017-10-18 15:50:52	6	9	1191	4	6	4.94	1.5	19	12	0.07	0.04	1.58	20	1	21
oc_extension	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	3	3	1	2	1	0	0	2	20	1	21
oc_extension_install	90	426	-	515	2017-01-09 17:00:22	2017-10-18 15:50:52	8	9	281	3	5	4.2	1.67	12	7	0.13	0.08	1.71	20	2	22
oc_extension_path	62	454	-	515	2017-04-11 07:36:20	2017-10-18 15:50:52	9	9	190	4	4	4	1	2	2	0.03	0.03	1	20	1	21
oc_extension_upload	7	447	453	453	2017-04-03 16:49:13	2017-04-10 09:43:04	9	9	6	3	3	3	1	0	0	0	0		10	0	10
oc_filter	432	84	-	515	2012-09-09 15:37:12	2017-10-18 15:50:52	4	9	1865	2	3	2.97	1.5	1	1	0	0	1	20	1	21
oc_filter_description	432	84	-	515	2012-09-09 15:37:12	2017-10-18 15:50:52	4	9	1865	3	4	3.97	1.33	1	1	0	0	1	20	1	21
oc_filter_group	420	96	-	515	2012-12-08 16:20:17	2017-10-18 15:50:52	4	9	1774	2	2	2	1	0	0	0	0		20	0	20
oc_filter_group_description	420	96	-	515	2012-12-08 16:20:17	2017-10-18 15:50:52	4	9	1774	3	3	3	1	0	0	0	0		20	0	20
oc_filter_group_to_category	21	96	116	116	2012-12-08 16:20:17	2013-01-18 09:20:05	4	4	40	2	2	2	1	0	0	0	0		10	0	10
oc_filter_value	12	84	95	95	2012-09-09 15:37:12	2012-12-05 13:40:02	4	4	86	3	3	3	1	0	0	0	0		10	0	10
oc_filter_value_description	12	84	95	95	2012-09-09 15:37:12	2012-12-05 13:40:02	4	4	86	4	4	4	1	0	0	0	0		10	0	10
oc_geo_zone	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	5	5	1	4	2	0.01	0	2	20	1	21
oc_image	1	173	173	173	2013-10-21 19:20:35	2013-10-21 19:20:35	5	5	0	5	5	5	1	0	0	0	0		10	0	10
oc_image_description	1	173	173	173	2013-10-21 19:20:35	2013-10-21 19:20:35	5	5	0	3	3	3	1	0	0	0	0		10	0	10
oc_information	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	4	3.92	1.33	3	3	0.01	0.01	1	20	1	21
oc_information_description	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	4	7	6.11	1.75	5	3	0.01	0.01	1.67	20	1	21
oc_information_to_layout	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_information_to_store	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	2	2	1	0	0	0	0		20	0	20
oc_language	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	9	8	8.53	0.89	2	2	0	0	1	20	1	21
oc_layout	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	2	2	2	1	0	0	0	0		20	0	20
oc_layout_module	252	264	-	515	2014-09-17 11:53:14	2017-10-18 15:50:52	6	9	1127	6	5	5.02	0.83	9	4	0.04	0.02	2.25	20	1	21
oc_layout_route	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	4	4	1	3	3	0.01	0.01	1	20	1	21
oc_length_class	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	2	2	1	0	0	0	0		20	0	20
oc_length_class_description	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	4	4	4	1	0	0	0	0		20	0	20
oc_location	377	139	-	515	2013-02-19 05:06:08	2017-10-18 15:50:52	5	9	1702	12	9	9.48	0.75	16	5	0.04	0.01	3.2	20	1	21
oc_manufacturer	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	4	4	0.8	0	0	0	0		20	0	20
oc_manufacturer_to_store	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	2	2	1	0	0	0	0		20	0	20
oc_marketing	361	155	-	515	2013-06-16 15:18:36	2017-10-18 15:50:52	5	9	1585	6	6	6	1	4	3	0.01	0.01	1.33	20	1	21
oc_marketing_history	3	500	502	502	2017-09-14 10:21:02	2017-09-16 07:47:16	9	9	1	7	5	5.67	0.71	5	2	1.67	0.67	2.5	10	1	11
oc_marketing_report	13	503	-	515	2017-09-19 06:33:03	2017-10-18 15:50:52	9	9	29	5	6	5.62	1.2	5	4	0.38	0.31	1.25	20	1	21
oc_menu	61	388	450	450	2016-05-15 07:05:09	2017-04-09 04:02:06	8	9	328	6	6	6	1	0	0	0	0		10	0	10
oc_menu_description	61	388	450	450	2016-05-15 07:05:09	2017-04-09 04:02:06	8	9	328	3	3	3	1	0	0	0	0		10	0	10
oc_menu_module	61	388	450	450	2016-05-15 07:05:09	2017-04-09 04:02:06	8	9	328	4	4	4	1	0	0	0	0		10	0	10
oc_modification	370	146	-	515	2013-02-27 16:55:22	2017-10-18 15:50:52	5	9	1693	7	11	8.83	1.57	17	12	0.05	0.03	1.42	20	1	21
oc_module	226	265	-	515	2014-09-17 17:54:03	2017-10-18 15:50:52	6	9	1126	4	4	3.99	1	6	3	0.03	0.01	2	20	1	21
oc_option	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_option_description	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_option_value	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	4	3.95	1.33	1	1	0	0	1	20	1	21
oc_option_value_description	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	4	4	1	0	0	0	0		20	0	20
oc_order	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	40	61	59.29	1.52	69	26	0.14	0.05	2.65	20	2	22
oc_order_custom_field	247	210	456	456	2014-03-26 17:56:24	2017-04-12 09:15:57	6	9	1112	7	8	8	1.14	2	2	0.01	0.01	1	10	1	11
oc_order_download	163	17	184	184	2009-06-19 02:04:44	2013-11-29 06:30:41	1	5	1624	7	7	7	1	0	0	0	0		10	0	10
oc_order_field	76	102	177	177	2012-12-15 16:40:26	2013-11-18 06:18:24	4	5	337	6	7	6.09	1.17	2	2	0.03	0.03	1	10	1	11
oc_order_fraud	253	58	310	310	2012-06-22 16:10:50	2015-04-01 11:17:49	4	7	1012	53	53	53	1	2	1	0.01	0	2	10	1	11
oc_order_history	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	6	6	6	1	5	5	0.01	0.01	1	20	1	21
oc_order_misc	10	58	68	68	2012-06-22 16:10:50	2012-08-13 13:24:11	4	4	51	3	3	3	1	0	0	0	0		10	0	10
oc_order_option	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	7	8	8	1.14	6	2	0.01	0	3	20	1	21
oc_order_product	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	10	10	9.93	1	10	6	0.02	0.01	1.67	20	1	21
oc_order_recurring	325	190	-	515	2013-12-09 19:15:23	2017-10-18 15:50:52	5	9	1408	20	20	20	1	13	6	0.04	0.02	2.17	20	1	21
oc_order_recurring_transaction	325	190	-	515	2013-12-09 19:15:23	2017-10-18 15:50:52	5	9	1408	5	6	5.95	1.2	5	4	0.02	0.01	1.25	20	1	21
oc_order_shipment	92	423	-	515	2016-08-26 08:01:02	2017-10-18 15:50:52	8	9	418	5	5	5	1	2	2	0.02	0.02	1	20	1	21
oc_order_status	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	3	3	1	0	0	0	0		20	0	20
oc_order_total	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	6	6	6.31	1	4	4	0.01	0.01	1	20	1	21
oc_order_total_klarna	6	110	115	115	2013-01-03 13:51:19	2013-01-14 13:04:12	4	4	10	2	2	2	1	1	1	0.17	0.17	1	10	1	11
oc_order_voucher	458	58	-	515	2012-06-22 16:10:50	2017-10-18 15:50:52	4	9	1943	12	12	12	1	3	3	0.01	0.01	1	20	1	21
oc_product	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	18	31	30.58	1.72	31	15	0.06	0.03	2.07	20	1	21
oc_product_attribute	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	4	4	1	1	1	0	0	1	20	1	21
oc_product_description	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	8	7.61	1.6	7	5	0.01	0.01	1.4	20	1	21
oc_product_discount	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	4	8	7.99	2	2	2	0	0	1	20	1	21
oc_product_featured	7	28	34	34	2010-04-11 05:23:20	2011-04-27 04:59:37	2	3	380	1	1	1	1	0	0	0	0		10	0	10
oc_product_filter	432	84	-	515	2012-09-09 15:37:12	2017-10-18 15:50:52	4	9	1865	2	2	2.03	1	2	2	0	0	1	20	1	21
oc_product_image	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	4	3.93	1.33	1	1	0	0	1	20	1	21
oc_product_option	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	5	4.95	1.67	8	4	0.02	0.01	2	20	1	21
oc_product_option_description	13	17	34	34	2009-06-19 02:04:44	2011-04-27 04:59:37	1	3	677	4	4	4	1	0	0	0	0		10	0	10
oc_product_option_value	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	6	13	12.86	2.17	13	4	0.03	0.01	3.25	20	1	21
oc_product_option_value_description	13	17	34	34	2009-06-19 02:04:44	2011-04-27 04:59:37	1	3	677	4	4	4	1	0	0	0	0		10	0	10
oc_product_profile	62	190	252	252	2013-12-09 19:15:23	2014-08-11 18:57:37	5	6	244	3	3	3	1	0	0	0	0		10	0	10
oc_product_recurring	263	253	-	515	2014-08-14 15:18:30	2017-10-18 15:50:52	6	9	1161	3	3	3	1	0	0	0	0		20	0	20
oc_product_related	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	2	2	2	1	0	0	0	0		20	0	20
oc_product_reward	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	4	4	4	1	0	0	0	0		20	0	20
oc_product_special	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	7	7	1.4	2	2	0	0	1	20	1	21
oc_product_tag	24	35	58	58	2011-04-27 15:04:46	2012-06-22 16:10:50	3	4	422	4	4	4	1	0	0	0	0		10	0	10
oc_product_tags	7	28	34	34	2010-04-11 05:23:20	2011-04-27 04:59:37	2	3	380	3	3	3	1	0	0	0	0		10	0	10
oc_product_to_category	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	2	2	2	1	0	0	0	0		20	0	20
oc_product_to_download	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	2	2	2	1	0	0	0	0		20	0	20
oc_product_to_layout	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_product_to_store	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	2	2	2	1	0	0	0	0		20	0	20
oc_profile	62	190	252	252	2013-12-09 19:15:23	2014-08-11 18:57:37	5	6	244	12	12	12	1	1	2	0.02	0.03	0.5	10	1	11
oc_profile_description	62	190	252	252	2013-12-09 19:15:23	2014-08-11 18:57:37	5	6	244	3	3	3	1	0	0	0	0		10	0	10
oc_recurring	263	253	-	515	2014-08-14 15:18:30	2017-10-18 15:50:52	6	9	1161	12	12	12	1	0	0	0	0		20	0	20
oc_recurring_description	263	253	-	515	2014-08-14 15:18:30	2017-10-18 15:50:52	6	9	1161	3	3	3	1	0	0	0	0		20	0	20
oc_return	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	12	19	18.67	1.58	12	4	0.02	0.01	3	20	1	21
oc_return_action	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_return_history	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	6	6	6	1	4	4	0.01	0.01	1	20	1	21
oc_return_product	23	35	57	57	2011-04-27 15:04:46	2011-07-24 04:06:37	3	3	87	10	10	10	1	1	1	0.04	0.04	1	10	1	11
oc_return_reason	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_return_status	481	35	-	515	2011-04-27 15:04:46	2017-10-18 15:50:52	3	9	2366	3	3	3	1	0	0	0	0		20	0	20
oc_review	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	9	9	9	1	6	4	0.01	0.01	1.5	20	1	21
oc_seo_url	34	482	-	515	2017-06-11 21:11:32	2017-10-18 15:50:52	9	9	128	5	5	5	1	0	0	0	0		20	0	20
oc_session	28	488	-	515	2017-06-22 15:40:46	2017-10-18 15:50:52	9	9	118	3	3	3	1	2	2	0.07	0.07	1	20	1	21
oc_setting	493	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	4	6	5.91	1.5	9	8	0.02	0.02	1.12	20	1	21
oc_shipping_courier	92	423	-	515	2016-08-26 08:01:02	2017-10-18 15:50:52	8	9	418	3	3	3	1	0	0	0	0		20	0	20
oc_statistics	58	458	-	515	2017-04-19 19:24:38	2017-10-18 15:50:52	9	9	181	3	3	3	1	1	1	0.02	0.02	1	20	1	21
oc_stock_status	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	3	3	3	1	0	0	0	0		20	0	20
oc_store	493	23	-	515	2010-03-09 13:40:21	2017-10-18 15:50:52	2	9	2780	39	4	4.87	0.1	42	5	0.09	0.01	8.4	20	1	21
oc_store_description	12	23	34	34	2010-03-09 13:40:21	2011-04-27 04:59:37	2	3	413	3	3	3	1	0	0	0	0		10	0	10
oc_tax_class	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	5	5	5	1	4	2	0.01	0	2	20	1	21
oc_tax_rate	494	17	-	515	2009-06-19 02:04:44	2017-10-18 15:50:52	1	9	3043	8	7	7.07	0.88	12	5	0.02	0.01	2.4	20	1	21
oc_tax_rate_to_customer_group	458	58	-	515	2012-06-22 16:10:50	2017-10-18 15:50:52	4	9	1943	2	2	2	1	0	0	0	0		20	0	20
oc_tax_rule	458	58	-	515	2012-06-22 16:10:50	2017-10-18 15:50:52	4	9	1943	5	5	5	1	0	0	0	0		20	0	20
oc_theme	126	389	-	515	2016-06-02 16:34:24	2017-10-18 15:50:52	8	9	502	5	6	5.8	1.2	9	7	0.07	0.06	1.29	20	1	21
