Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
country	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
coupon	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	14	14	14	1	0	0	0	0		20	0	20
coupon_category	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
coupon_history	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
coupon_product	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
currency	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	9	9	9	1	0	0	0	0		20	0	20
custom_field	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
custom_field_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
custom_field_to_customer_group	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
custom_field_value	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
custom_field_value_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
customer	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	19	19	19	1	0	0	0	0		20	0	20
customer_ban_ip	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
customer_field	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
customer_group	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
customer_group_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
customer_history	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
customer_ip	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
customer_online	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
customer_reward	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
customer_transaction	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
download	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
download_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
extension	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
filter	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
filter_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
filter_group	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
filter_group_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
geo_zone	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
information	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
information_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
information_to_layout	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
information_to_store	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
language	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	9	9	9	1	0	0	0	0		20	0	20
layout	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
layout_route	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
length_class	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
length_class_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
manufacturer	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
manufacturer_to_store	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
option	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
option_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
option_value	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
option_value_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
order	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	58	58	58	1	0	0	0	0		20	0	20
order_download	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
order_field	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
order_fraud	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	53	53	53	1	0	0	0	0		20	0	20
order_history	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
order_option	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	8	8	8	1	0	0	0	0		20	0	20
order_product	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	10	10	10	1	0	0	0	0		20	0	20
order_status	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
order_total	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
order_voucher	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	12	12	12	1	0	0	0	0		20	0	20
product	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	31	31	31	1	0	0	0	0		20	0	20
product_attribute	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
product_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
product_discount	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	8	8	8	1	0	0	0	0		20	0	20
product_filter	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
product_image	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
product_option	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
product_option_value	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	13	13	13	1	0	0	0	0		20	0	20
product_related	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
product_reward	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
product_special	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
product_to_category	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
product_to_download	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
product_to_layout	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
product_to_store	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
return	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	19	19	19	1	0	0	0	0		20	0	20
return_action	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
return_history	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
return_reason	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
return_status	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
review	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	9	9	9	1	0	0	0	0		20	0	20
setting	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
stock_status	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
store	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
tax_class	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
tax_rate	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	7	7	7	1	0	0	0	0		20	0	20
tax_rate_to_customer_group	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
tax_rule	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
url_alias	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
user	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	12	12	12	1	0	0	0	0		20	0	20
user_group	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
voucher	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	12	12	12	1	0	0	0	0		20	0	20
voucher_history	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
voucher_theme	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
voucher_theme_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	3	3	3	1	0	0	0	0		20	0	20
weight_class	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	2	2	2	1	0	0	0	0		20	0	20
weight_class_description	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	4	4	4	1	0	0	0	0		20	0	20
zone	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	5	5	5	1	0	0	0	0		20	0	20
zone_to_geo_zone	7	0	-	6	2013-07-16 18:33:39	2014-01-29 21:17:05	0	1	197	6	6	6	1	0	0	0	0		20	0	20
