Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
tcontentfeeditems	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	3	3	3	1	0	0	0	0		20	0	20
tcontentfeeds	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	26	26	26	1	0	0	0	0		20	0	20
tcontentobjects	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	8	8	8	1	0	0	0	0		20	0	20
tcontentpublicsubmissionapprovals	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
tcontentratings	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	5	5	5	1	0	0	0	0		20	0	20
tcontentrelated	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
tcontentstats	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	8	8	8	1	0	0	0	0		20	0	20
tcontenttags	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	5	5	5	1	0	0	0	0		20	0	20
temailreturnstats	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
temails	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	16	16	16	1	0	0	0	0		20	0	20
temailstats	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	7	7	7	1	0	0	0	0		20	0	20
tfiles	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	13	13	13	1	0	0	0	0		20	0	20
tformresponsepackets	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	6	6	6	1	0	0	0	0		20	0	20
tformresponsequestions	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	5	5	5	1	0	0	0	0		20	0	20
tglobals	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	2	2	2	1	0	0	0	0		20	0	20
tmailinglist	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	7	7	7	1	0	0	0	0		20	0	20
tmailinglistmembers	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	7	7	7	1	0	0	0	0		20	0	20
tpermissions	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
tredirects	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	3	3	3	1	0	0	0	0		20	0	20
tsessiontracking	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	17	17	17	1	0	0	0	0		20	0	20
tsettings	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	64	64	64	1	0	0	0	0		20	0	20
tsystemobjects	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
tuseraddresses	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	19	19	19	1	0	0	0	0		20	0	20
tusers	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	37	37	37	1	3	1	0.6	0.2	3	20	1	21
tusersfavorites	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	10	10	10	1	0	0	0	0		20	0	20
tusersinterests	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	2	2	2	1	0	0	0	0		20	0	20
tusersmemb	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	2	2	2	1	0	0	0	0		20	0	20
tuserstags	5	0	-	4	2017-05-16 15:57:56	2018-06-12 16:59:59	0	2	392	4	4	4	1	0	0	0	0		20	0	20
