Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
fcs_pickup_days	27	40	-	66	2018-08-01 07:34:14	2019-03-31 20:44:16	1	2	242	5	5	5	1	0	0	0	0		20	0	20
fcs_product	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	9	19	11.93	2.11	33	14	0.49	0.21	2.36	20	2	22
fcs_product_attribute	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	5	5	5	1	0	0	0	0		20	0	20
fcs_product_attribute_combination	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	2	2	2	1	0	0	0	0		20	0	20
fcs_product_attribute_shop	37	0	36	36	2018-01-16 17:16:37	2018-07-02 09:22:23	0	1	166	5	5	5	1	0	0	0	0		10	0	10
fcs_product_lang	37	0	36	36	2018-01-16 17:16:37	2018-07-02 09:22:23	0	1	166	8	6	6.16	0.75	2	1	0.05	0.03	2	10	1	11
fcs_product_shop	37	0	36	36	2018-01-16 17:16:37	2018-07-02 09:22:23	0	1	166	5	5	5	1	4	1	0.11	0.03	4	10	1	11
fcs_sliders	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	4	4	4	1	0	0	0	0		20	0	20
fcs_stock_available	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	4	6	4.69	1.5	4	2	0.06	0.03	2	20	1	21
fcs_sync_domains	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	3	3	3	1	0	0	0	0		20	0	20
fcs_sync_products	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	6	6	6	1	0	0	0	0		20	0	20
fcs_tax	67	0	-	66	2018-01-16 17:16:37	2019-03-31 20:44:16	0	2	439	4	4	4	1	0	0	0	0		20	0	20
fcs_timebased_currency_order_detail	57	10	-	66	2018-03-19 10:10:16	2019-03-31 20:44:16	1	2	377	3	6	5.91	2	10	4	0.18	0.07	2.5	20	2	22
fcs_timebased_currency_orders	33	10	42	42	2018-03-19 10:10:16	2018-08-01 09:28:17	1	1	134	3	4	3.97	1.33	8	3	0.24	0.09	2.67	10	2	12
fcs_timebased_currency_payments	53	14	-	66	2018-03-27 08:42:44	2019-03-31 20:44:16	1	2	369	11	13	12.89	1.18	9	4	0.17	0.08	2.25	20	2	22
fcs_units	47	20	-	66	2018-04-30 14:08:15	2019-03-31 20:44:16	1	2	335	7	8	7.85	1.14	7	4	0.15	0.09	1.75	20	2	22
i18n	1	31	31	31	2018-06-05 12:36:44	2018-06-05 12:36:44	1	1	0	6	6	6	1	0	0	0	0		10	0	10
phinxlog	29	38	-	66	2018-07-20 12:41:17	2019-03-31 20:44:16	1	2	254	5	5	5	1	0	0	0	0		20	0	20
