Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
networks	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
owners	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
ownerships	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
page_assets	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	3	3	3	1	0	0	0	0		20	0	20
page_revision_assets	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	3	3	3	1	0	0	0	0		20	0	20
page_revisions	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	20	21	20.67	1.05	1	1	0.04	0.04	1	20	1	21
page_templates	17	7	-	23	2014-05-22 20:57:44	2015-10-06 17:07:25	1	2	501	3	3	3	1	0	0	0	0		20	0	20
page_views	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	13	13	13	1	0	0	0	0		20	0	20
pages	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	19	23	21.88	1.21	14	8	0.58	0.33	1.75	20	2	22
paths	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
placements	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
platforms	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
positions	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
query_strings	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
referers	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	5	5	5	1	0	0	0	0		20	0	20
regions	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
schema_migrations	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	1	1	1	1	1	1	0.04	0.04	1	20	1	21
search_terms	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
sources	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
targets	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
template_revisions	21	1	-	23	2014-05-09 19:09:44	2015-10-06 17:07:25	1	2	514	13	14	13.1	1.08	1	1	0.05	0.05	1	20	1	21
templates	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	11	17	15.17	1.55	17	7	0.71	0.29	2.43	20	2	22
theme_assets	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	3	3	3	1	0	0	0	0		20	0	20
themes	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	10	12	11.12	1.2	2	2	0.08	0.08	1	20	1	21
user_agent_types	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	2	2	2	1	0	0	0	0		20	0	20
user_agents	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	8	8	8	1	0	0	0	0		20	0	20
visitors	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	3	3	3	1	0	0	0	0		20	0	20
visits	24	0	-	23	2014-05-07 18:18:36	2015-10-06 17:07:25	0	2	516	8	8	8	1	0	0	0	0		20	0	20
